idProduct	nameProduct	idBrand	brand	idL0	L0	idL1	L1	idL2	L2	L3	idL3	eansProducts	minPrice
9665083	BEKO pralni stroj z inverter motorjem WTV8744XWST	82	BEKO	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8690842129018,8690842129018,8690842129018,8690842129018,8690842129018,8690842129018	499.99
9665136	GORENJE pralni stroj WA844T WAVEACTIVE	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782085383,3838782076091,3838782085383,3838782076091,3838782085383,3838782076091,3838782085383,3838782076091,3838782085383,3838782076091,3838782085383,3838782076091,3838782085383,3838782076091,3838782085383,3838782076091,3838782085383,3838782076091,3838782085383,3838782076091,3838782085383,3838782076091,3838782085383,3838782076091	428.96
9665137	GORENJE pralni stroj WA946 WAVEACTIVE	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782076480,3838782106415,3838782076480,3838782106415,3838782076480,3838782106415,3838782076480,3838782106415,3838782076480,3838782106415,3838782076480,3838782106415,3838782076480,3838782106415,3838782076480,3838782106415,3838782076480,3838782106415	515.51
9678574	AEG L6TB61370 Toplader Waschmaschine 7kg A+++ 913123603	1554	AEG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543592845	549.00
9678575	AEG L6FB50470 Waschmaschine 7kg A+++ 914913422	1554	AEG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543536320	499.00
9678576	AEG L7TE74275 Toplader Waschmaschine 7kg A+++ 913123603	1554	AEG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543590049	659.00
9680362	GORENJE pralni stroj WS168LNST	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782079399,3838782079399,3838782079399,3838782079399,3838782079399,3838782079399,3838782079399,3838782079399,3838782079399	686.93
9684558	AEG pralni stroj LTX7C562E	1554	AEG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543604234,7332543604234	636.65
9710093	Siemens WM14T7S3AT Waschmaschine A+++	148	SIEMENS	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	4242003822982	1009.00
9718158	INDESIT pralni stroj BWA 71483X W EU	137	INDESIT	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		269.00
